model_key,model,direction,query_idx,video_id,query_genre,s_true,s_nearest_other,nearest_other_genre,delta,rank_first_relevant
genre,E2,V2A,1606,8O68HHfd52E_40p0,Pop music,0.4233211657029994,0.44150194336689513,Country,-0.018180777663895753,1.0
genre,E2,V2A,1607,8PYBPTaeCFU_120p0,Rock music,0.4537315923166375,0.4270769445722692,Blues,0.02665464774436832,1.0
genre,E2,V2A,1608,CvwDkMmOzLM_100p0,Hip hop music,0.41682950226858556,0.44839735129261904,Electronic music,-0.03156784902403348,31.0
genre,E2,V2A,1609,IH7szkXFVkM_30p0,Rock music,0.4223500192865427,0.4536809093155961,Electronic music,-0.031330890029053426,5.0
genre,E2,V2A,1610,O0BZ3IYhYIc_0p0,Funk,0.408895630441335,0.437896433706475,Rock music,-0.02900080326514004,17.0
genre,E2,V2A,1611,MQXFHhglvhQ_130p0,Funk,0.42666656327390917,0.4385427137983514,Hip hop music,-0.011876150524442242,1.0
genre,E2,V2A,1612,SZx5SA8_tyg_30p0,Jazz,0.43524360592221206,0.43208152951142503,Blues,0.003162076410787029,1.0
genre,E2,V2A,1613,IP2wPXaRlW8_70p0,Reggae,0.4132501056439689,0.438855360145207,Electronic music,-0.025605254501238073,30.0
genre,E2,V2A,1614,2kpZyFiC06M_30p0,Electronic music,0.44080781884800724,0.4296781072041287,Hip hop music,0.011129711643878548,2.0
genre,E2,V2A,1615,ZVPLAVu615g_30p0,Country,0.4000992061279778,0.4523568378088936,Rock music,-0.052257631680915795,42.0
genre,E2,V2A,1616,5w3zwfGEOdk_30p0,Blues,0.4153269851112921,0.43229790346616126,Pop music,-0.016970918354869136,4.0
genre,E2,V2A,1617,QQMLqAJqLRI_390p0,Classical music,0.5153441717358068,0.40800141116835087,Jazz,0.10734276056745595,1.0
genre,E2,V2A,1618,wjHizbLq6mo_80p0,Reggae,0.4445622618328121,0.43037332239195797,Funk,0.014188939440854142,1.0
genre,E2,V2A,1619,JcE45kZnoNw_260p0,Funk,0.3469368441884625,0.5043465798541403,Classical music,-0.15740973566567784,409.0
genre,E2,V2A,1620,2Mo-0YYG8SA_30p0,Electronic music,0.45251122146943973,0.4242393057317876,Rock music,0.028271915737652142,1.0
genre,E2,V2A,1621,D4IACDvCMCA_60p0,Reggae,0.44257324919626895,0.4421769003284875,Funk,0.0003963488677814486,7.0
genre,E2,V2A,1622,1mEc53xO7vk_80p0,Funk,0.4299760459981985,0.43689547801077655,Electronic music,-0.006919432012578053,12.0
genre,E2,V2A,1623,4QEuQSYs4i0_110p0,Pop music,0.43006757804662293,0.41223836561571225,Funk,0.01782921243091068,2.0
genre,E2,V2A,1624,L5DNZgZMvwc_60p0,Rock music,0.45510755125388386,0.4215437262238344,Blues,0.033563825030049455,1.0
genre,E2,V2A,1625,68r5fTo1tgc_450p0,Jazz,0.4516706321616172,0.4327993586585244,Blues,0.018871273503092756,1.0
genre,E2,V2A,1626,PCGMeUKxzgk_180p0,Classical music,0.5037992998632953,0.41514959995665435,Country,0.08864969990664096,2.0
genre,E2,V2A,1627,-augA1QmaZY_30p0,Pop music,0.40561010523703594,0.4324576419251094,Country,-0.026847536688073437,26.0
genre,E2,V2A,1628,QuiwSXzdFuM_210p0,Classical music,0.43541986945916755,0.42879754204619847,Jazz,0.006622327412969087,2.0
genre,E2,V2A,1629,1SvtrqwmoGU_230p0,Electronic music,0.45488870811795895,0.4324744405930059,Funk,0.02241426752495307,1.0
genre,E2,V2A,1630,0CGmy9Q3vBM_30p0,Electronic music,0.4342156691812339,0.4665186334590654,Classical music,-0.032302964277831525,1.0
genre,E2,V2A,1631,hzaHFjqQbLw_80p0,Funk,0.43732502498561576,0.4421674999425172,Reggae,-0.0048424749569014325,7.0
genre,E2,V2A,1632,47x3HRJurlA_30p0,Funk,0.4024816796564288,0.4426455408100583,Electronic music,-0.04016386115362952,36.0
genre,E2,V2A,1633,Z4jte7nuyxM_80p0,Country,0.4428650360518116,0.4674880635724243,Classical music,-0.024623027520612684,6.0
genre,E2,V2A,1634,BxMS1soqPkI_140p0,Country,0.4587159507816422,0.43944200656981747,Classical music,0.019273944211824712,1.0
genre,E2,V2A,1635,D09hBUScQ7A_200p0,Reggae,0.41815602336181457,0.43409868822133374,Pop music,-0.015942664859519173,19.0
genre,E2,V2A,1636,1VbuFxiljCs_30p0,Electronic music,0.4293418669300928,0.42696730169183716,Rock music,0.0023745652382556326,2.0
genre,E2,V2A,1637,Xo_DRdi0zIw_40p0,Reggae,0.44315940846484164,0.43697307649802547,Hip hop music,0.006186331966816172,1.0
genre,E2,V2A,1638,CL3dyeWRDII_160p0,Rock music,0.4280005736271766,0.43216795749485015,Jazz,-0.004167383867673569,37.0
genre,E2,V2A,1639,DHRQ_1Nc-Zs_30p0,Country,0.4355966580829018,0.4238273184958444,Blues,0.011769339587057448,2.0
genre,E2,V2A,1640,LfZAS9f-_vk_20p0,Jazz,0.4406555644542095,0.4515899027016025,Classical music,-0.010934338247392983,1.0
genre,E2,V2A,1641,KpgEI1whQeI_280p0,Rock music,0.4538107530452539,0.4179307720606581,Blues,0.03587998098459583,2.0
genre,E2,V2A,1642,Fw6pCihzexA_30p0,Jazz,0.4489822037962816,0.4291865091123334,Blues,0.019795694683948206,1.0
genre,E2,V2A,1643,EUajyBLzhsk_150p0,Classical music,0.33847714208768975,0.45388936212755454,Rock music,-0.11541222003986479,136.0
genre,E2,V2A,1644,1mQadqfqOnQ_30p0,Jazz,0.4072769802824673,0.4322562967243889,Hip hop music,-0.02497931644192164,22.0
genre,E2,V2A,1645,712urFyHsVg_30p0,Rock music,0.4278247123716113,0.43553989819614664,Jazz,-0.007715185824535342,26.0
genre,E2,V2A,1646,EwzxwaLD1Aw_160p0,Hip hop music,0.43671676874429843,0.4432618760056667,Reggae,-0.006545107261368255,3.0
genre,E2,V2A,1647,6F7mI-rJ_WY_30p0,Blues,0.4007489148199236,0.4322207531364868,Hip hop music,-0.031471838316563194,31.0
genre,E2,V2A,1648,AVYc1H_cJQs_30p0,Blues,0.43941312220524814,0.4435578492979953,Country,-0.004144727092747158,2.0
genre,E2,V2A,1649,2QsGhgCJ_MM_30p0,Electronic music,0.4287629432148744,0.4309995305491036,Rock music,-0.002236587334229212,9.0
genre,E2,V2A,1650,67BQ-QxEYuk_80p0,Rock music,0.45832575551762017,0.39421905390759204,Blues,0.06410670161002813,1.0
genre,E2,V2A,1651,O2qwu6BgkwI_30p0,Blues,0.4366376203558284,0.43368935035185785,Rock music,0.0029482700039705767,1.0
genre,E2,V2A,1652,2CuSIq4nCBQ_30p0,Electronic music,0.44919639698675595,0.43370516021295125,Hip hop music,0.015491236773804706,1.0
genre,E2,V2A,1653,JpAO0JbvPEk_30p0,Country,0.37656713360660476,0.4416209997372796,Reggae,-0.06505386613067482,156.0
genre,E2,V2A,1654,8oNC2yrqU-U_100p0,Reggae,0.4215595618466589,0.4303803498675963,Blues,-0.008820788020937442,5.0
genre,E2,V2A,1655,DGLZg4skAJY_30p0,Reggae,0.4410511476217956,0.4331005986428428,Hip hop music,0.00795054897895281,1.0
genre,E2,V2A,1656,5pSFLMkVL0I_30p0,Blues,0.41608865973370535,0.4901603409193091,Classical music,-0.07407168118560375,83.0
genre,E2,V2A,1657,58fxRLt38Wc_30p0,Blues,0.3897556041493625,0.4320049682643824,Pop music,-0.042249364115019894,1.0
genre,E2,V2A,1658,2ljiAhki2k4_120p0,Electronic music,0.4552081101861922,0.4025889030836849,Rock music,0.05261920710250734,1.0
genre,E2,V2A,1659,5TejS7X-TTQ_160p0,Rock music,0.44108927407360776,0.4422323460598163,Country,-0.0011430719862085548,10.0
genre,E2,V2A,1660,59T9GSzSxLw_300p0,Rock music,0.4301187491632631,0.4265685654451629,Jazz,0.003550183718100175,5.0
genre,E2,V2A,1661,OSSa7XnAxkk_340p0,Country,0.4615148491962461,0.4338563609584014,Blues,0.02765848823784467,1.0
genre,E2,V2A,1662,-Nx2nSb4cBE_30p0,Classical music,0.45857317454599944,0.41473285068030347,Country,0.043840323865695974,1.0
genre,E2,V2A,1663,-5KPeudJyhk_300p0,Rock music,0.43156908960252727,0.43307442414750563,Blues,-0.001505334544978365,19.0
genre,E2,V2A,1664,5jfpB8x-C3w_30p0,Funk,0.43055821129886823,0.44037136250003833,Electronic music,-0.0098131512011701,14.0
genre,E2,V2A,1665,KVWppf3yuqM_80p0,Rock music,0.45664340894587296,0.4223964964803357,Blues,0.03424691246553724,1.0
genre,E2,V2A,1666,R-kLCM5kO_g_20p0,Hip hop music,0.44602199807981036,0.4385775848579987,Reggae,0.007444413221811663,2.0
genre,E2,V2A,1667,CL8iM25i9ho_30p0,Funk,0.3871856961337887,0.4460642726833469,Rock music,-0.05887857654955819,55.0
genre,E2,V2A,1668,0IokSyQtoqM_30p0,Blues,0.39906336710430146,0.43399319310088136,Hip hop music,-0.0349298259965799,2.0
genre,E2,V2A,1669,-7P_Q9dl5_E_30p0,Funk,0.38811665966024367,0.44411654312295945,Rock music,-0.05599988346271578,38.0
genre,E2,V2A,1670,8d4f7923rWw_40p0,Pop music,0.430579755472871,0.41510093190541275,Hip hop music,0.015478823567458222,2.0
genre,E2,V2A,1671,_WoQwUHx-Ps_30p0,Country,0.4508209927763293,0.435495110499624,Blues,0.015325882276705283,4.0
genre,E2,V2A,1672,-7N3zgTKjX0_30p0,Funk,0.42452993422442653,0.43277965619640724,Reggae,-0.008249721971980706,1.0
genre,E2,V2A,1673,mUrjDgqlbEg_30p0,Funk,0.4195721850934572,0.44923248579833863,Electronic music,-0.02966030070488146,56.0
genre,E2,V2A,1674,-HTYhhxVr2o_30p0,Electronic music,0.45868830173777436,0.3960898083426705,Pop music,0.06259849339510387,1.0
genre,E2,V2A,1675,2LdlS0Js3Qg_30p0,Jazz,0.4272011282894812,0.44173737412017094,Rock music,-0.014536245830689742,18.0
genre,E2,V2A,1676,LK68ISYdAQY_230p0,Jazz,0.4388785389778968,0.44551085004275204,Country,-0.006632311064855234,3.0
genre,E2,V2A,1677,9Im21EwwYO0_30p0,Blues,0.4310496066182767,0.43363516726361756,Jazz,-0.0025855606453408786,2.0
genre,E2,V2A,1678,2RCPyHWaVKE_30p0,Electronic music,0.40132989645856154,0.4434646515425681,Rock music,-0.04213475508400655,73.0
genre,E2,V2A,1679,1Bdzz1C-Bes_30p0,Country,0.4551874979720959,0.43916047209908027,Blues,0.016027025873015632,1.0
genre,E2,V2A,1680,FnOJczpGH2Q_170p0,Country,0.4490220887307882,0.4357851082223972,Blues,0.013236980508391005,2.0
genre,E2,V2A,1681,LOyYv8WyBf4_40p0,Country,0.4563351116846095,0.43640688860424853,Blues,0.019928223080360963,1.0
genre,E2,V2A,1682,CmVcDcV43hM_20p0,Reggae,0.4444249433593922,0.4501048889661383,Hip hop music,-0.005679945606746117,5.0
genre,E2,V2A,1683,OD3c6U25nAQ_100p0,Rock music,0.4570287635615791,0.4135390228857494,Blues,0.043489740675829724,1.0
genre,E2,V2A,1684,61HUIz7U2-Y_30p0,Pop music,0.4235016158295639,0.44305189476954643,Country,-0.019550278939982513,1.0
genre,E2,V2A,1685,dElDepfd9e8_110p0,Reggae,0.45042039591102423,0.4514455738189939,Hip hop music,-0.0010251779079696877,2.0
genre,E2,V2A,1686,432E2Zn1EPI_25p0,Jazz,0.38700551345829004,0.5137447751655592,Classical music,-0.12673926170726912,16.0
genre,E2,V2A,1687,9fYL-9huN_o_0p0,Jazz,0.44149222980729935,0.4634144963615509,Classical music,-0.021922266554251557,1.0
genre,E2,V2A,1688,58CT9u7tFjw_70p0,Classical music,0.5157981351827347,0.3528784001165647,Jazz,0.16291973506616997,1.0
genre,E2,V2A,1689,3c6cDLE29C0_80p0,Classical music,0.5228129777688517,0.37063043898557657,Country,0.15218253878327515,2.0
genre,E2,V2A,1690,XTUeHX6Q66I_30p0,Jazz,0.4169523714558371,0.4363386473814054,Electronic music,-0.019386275925568297,25.0
genre,E2,V2A,1691,U-FrkpOd9w0_30p0,Jazz,0.41275024268409544,0.5173589716333069,Classical music,-0.10460872894921147,45.0
genre,E2,V2A,1692,R8Y3efT4Gjk_150p0,Classical music,0.5175308688905422,0.37949810179782695,Jazz,0.13803276709271528,1.0
genre,E2,V2A,1693,_tIGSw7TksI_180p0,Blues,0.42956635650092034,0.4511004910045788,Country,-0.02153413450365843,5.0
genre,E2,V2A,1694,4c9LNp7mJpw_30p0,Blues,0.41515097211975927,0.4519809709035253,Rock music,-0.03682999878376603,14.0
genre,E2,V2A,1695,-Aahz94dzHE_270p0,Pop music,0.4326552679361535,0.42753815623026026,Hip hop music,0.00511711170589324,1.0
genre,E2,V2A,1696,F4isR2MxtJQ_110p0,Rock music,0.4269077816719765,0.4244425011327968,Blues,0.002465280539179715,3.0
genre,E2,V2A,1697,20WU7yxoNHQ_50p0,Hip hop music,0.4400580237872881,0.4287613137524187,Reggae,0.011296710034869373,2.0
genre,E2,V2A,1698,PGOqIojwhSI_30p0,Classical music,0.5194005874876,0.3618127261316775,Country,0.1575878613559225,1.0
genre,E2,V2A,1699,X3MW9DUrP5M_30p0,Country,0.4522035723535013,0.4352488312134861,Blues,0.01695474114001516,1.0
genre,E2,V2A,1700,5wzL4zSQO14_150p0,Pop music,0.43210798100001513,0.4111967674006738,Funk,0.02091121359934134,2.0
genre,E2,V2A,1701,M_fcqnXjOSA_190p0,Rock music,0.4581690963666757,0.4164680064332658,Blues,0.041701089933409874,1.0
genre,E2,V2A,1702,0PQqJktPeGo_30p0,Blues,0.4210080959069652,0.4314701140235474,Pop music,-0.010462018116582206,10.0
genre,E2,V2A,1703,0HAf01C_vsI_30p0,Pop music,0.4250324358341824,0.4462854068924616,Hip hop music,-0.021252971058279224,12.0
genre,E2,V2A,1704,4rMkTZmhWtM_30p0,Classical music,0.5240363679030992,0.3984199297900561,Country,0.12561643811304307,2.0
genre,E2,V2A,1705,410ZY5M5SIo_120p0,Hip hop music,0.449065000881455,0.4368241038537198,Reggae,0.012240897027735231,2.0
genre,E2,V2A,1706,Hzzq5D5IWvw_260p0,Classical music,0.5162806995306807,0.35306496807821797,Jazz,0.1632157314524627,1.0
genre,E2,V2A,1707,b1LkNbwGngo_10p0,Blues,0.43678980672456064,0.4499935850248995,Country,-0.013203778300338864,13.0
genre,E2,V2A,1708,ILDUH5rv4uQ_30p0,Country,0.4455997676904119,0.43849006990771744,Blues,0.007109697782694435,2.0
genre,E2,V2A,1709,JdLIZNUGJnM_250p0,Blues,0.4321662023518936,0.43351854213250673,Jazz,-0.0013523397806131099,2.0
genre,E2,V2A,1710,Pd8al18c9cE_110p0,Blues,0.4259567327576016,0.43506773549171834,Country,-0.009111002734116747,1.0
genre,E2,V2A,1711,BYsQK12Gc9Q_90p0,Hip hop music,0.4450340247502117,0.44450337281282043,Reggae,0.0005306519373912688,1.0
genre,E2,V2A,1712,k_B6COTJbfc_70p0,Funk,0.43986226301459025,0.44922441379390354,Reggae,-0.009362150779313294,1.0
genre,E2,V2A,1713,cJRuuuJbwR4_20p0,Funk,0.41915937076425025,0.42600613111918817,Reggae,-0.00684676035493792,1.0
genre,E2,V2A,1714,I8FfC_WsUNw_60p0,Hip hop music,0.4229005748569172,0.4300306723504057,Reggae,-0.00713009749348853,30.0
genre,E2,V2A,1715,FiwMtk79uo8_200p0,Hip hop music,0.4495737553747453,0.4358451280094038,Reggae,0.013728627365341528,4.0
genre,E2,V2A,1716,IvWGP6XXPFg_520p0,Hip hop music,0.4370281787529203,0.45323578805936526,Electronic music,-0.016207609306444937,10.0
genre,E2,V2A,1717,DTrbt43btc0_80p0,Rock music,0.4600248797120132,0.41917813513002805,Blues,0.04084674458198517,1.0
genre,E2,V2A,1718,5sO5xoXf8ak_80p0,Jazz,0.438487339591188,0.4434078757196058,Country,-0.004920536128417807,1.0
genre,E2,V2A,1719,2RRa3lrxp3I_30p0,Electronic music,0.46173433271673986,0.43169844902359455,Hip hop music,0.030035883693145304,1.0
genre,E2,V2A,1720,8C1bkb95t-8_30p0,Blues,0.4094646570997038,0.4361106495477186,Pop music,-0.0266459924480148,16.0
genre,E2,V2A,1721,-AXZvyj4iLU_30p0,Electronic music,0.4375531464371657,0.4305354599154262,Rock music,0.007017686521739508,2.0
genre,E2,V2A,1722,8tklGcKPzjY_400p0,Rock music,0.4452966090520514,0.42784529202800303,Blues,0.01745131702404834,1.0
genre,E2,V2A,1723,3pc_PMlrfn8_160p0,Classical music,0.5165786314125067,0.36488344465804934,Jazz,0.15169518675445737,1.0
genre,E2,V2A,1724,NCXjglgABIs_50p0,Country,0.45009348800863375,0.45688798799080055,Classical music,-0.006794499982166802,2.0
genre,E2,V2A,1725,YRSJg-LJOD0_160p0,Reggae,0.4481602613675571,0.43743009893113105,Hip hop music,0.01073016243642605,1.0
genre,E2,V2A,1726,19tAZZY_hhg_30p0,Electronic music,0.4462752236073495,0.41543237380739606,Pop music,0.030842849799953442,1.0
genre,E2,V2A,1727,30OF1nPPra0_90p0,Rock music,0.4516798081578458,0.4251488789504345,Blues,0.02653092920741129,1.0
genre,E2,V2A,1728,AmZTGi6yc6k_30p0,Funk,0.42672419608846945,0.4361108197952281,Pop music,-0.009386623706758634,5.0
genre,E2,V2A,1729,1ZiIJA7xfbI_30p0,Electronic music,0.45745460764098533,0.42487406230195673,Pop music,0.0325805453390286,1.0
genre,E2,V2A,1730,SDynoeSuvo8_90p0,Classical music,0.5123460520610593,0.41425949441729404,Jazz,0.09808655764376528,1.0
genre,E2,V2A,1731,S4oI7TgNy5k_170p0,Funk,0.40332856299988645,0.444636553080214,Classical music,-0.04130799008032754,42.0
genre,E2,V2A,1732,1zWuzT2tgAM_100p0,Electronic music,0.428666386786899,0.4414193664440209,Rock music,-0.01275297965712191,7.0
genre,E2,V2A,1733,Y-fKAAnbZE0_190p0,Funk,0.42012312185887507,0.4277870266505208,Pop music,-0.007663904791645748,3.0
genre,E2,V2A,1734,91nJWGMb9AU_30p0,Funk,0.4140195845822827,0.4229344595028658,Rock music,-0.008914874920583071,9.0
genre,E2,V2A,1735,3BPbBTXzMhE_340p0,Jazz,0.4164300654888058,0.4266672488610766,Pop music,-0.010237183372270808,23.0
genre,E2,V2A,1736,-R0g4-t3_eU_30p0,Pop music,0.42262165260109563,0.4249769081554471,Hip hop music,-0.002355255554351454,13.0
genre,E2,V2A,1737,6Nz9Mw4lFUU_30p0,Jazz,0.4267275092663202,0.49902119082469487,Classical music,-0.07229368155837468,3.0
genre,E2,V2A,1738,1Mr3lg0zgH4_130p0,Rock music,0.4218641083754686,0.4357295299677738,Reggae,-0.013865421592305194,5.0
genre,E2,V2A,1739,KxlQzbhM18o_30p0,Reggae,0.41954632480882126,0.43566222386265463,Blues,-0.01611589905383337,14.0
genre,E2,V2A,1740,F1K44sB6OOU_30p0,Country,0.43926327417535116,0.432650754587887,Rock music,0.006612519587464172,5.0
genre,E2,V2A,1741,09pudIW8iJk_30p0,Pop music,0.3918137233602944,0.4480785031419352,Rock music,-0.056264779781640795,51.0
genre,E2,V2A,1742,lUaf0_z3GB8_90p0,Reggae,0.4473682407864138,0.42246620056496104,Hip hop music,0.02490204022145276,1.0
genre,E2,V2A,1743,P7Mcgu-nODg_0p0,Hip hop music,0.4426038759374009,0.4317388724391975,Reggae,0.010865003498203407,1.0
genre,E2,V2A,1744,7RPbOkxbJlo_30p0,Jazz,0.4238364730175575,0.440236701495649,Rock music,-0.016400228478091472,25.0
genre,E2,V2A,1745,NRZpZuvKwgk_170p0,Reggae,0.45265125912136134,0.4507655113101806,Hip hop music,0.0018857478111807269,1.0
genre,E2,V2A,1746,ayvVy1VfUwY_30p0,Country,0.44686591679229426,0.46529699178293904,Classical music,-0.01843107499064478,6.0
genre,E2,V2A,1747,ohCAFv9iq8s_90p0,Reggae,0.44960171570238505,0.4431957410068894,Hip hop music,0.006405974695495642,1.0
genre,E2,V2A,1748,ITWLXYgbh4k_0p0,Rock music,0.46054406988320296,0.4172489652342294,Blues,0.04329510464897357,1.0
genre,E2,V2A,1749,2j6UdrRWQWI_380p0,Classical music,0.47941944692005456,0.4405961150756203,Jazz,0.03882333184443426,1.0
genre,E2,V2A,1750,0CL73vcFq94_180p0,Classical music,0.5220438223809203,0.38194902676903386,Jazz,0.14009479561188642,1.0
genre,E2,V2A,1751,GIGcLoyEj44_30p0,Blues,0.39202827843565524,0.4448035351829946,Hip hop music,-0.05277525674733935,59.0
genre,E2,V2A,1752,E3-FK8YAHDo_60p0,Reggae,0.4030574459500697,0.43359981995449304,Jazz,-0.030542374004423334,5.0
genre,E2,V2A,1753,2JJymZMEh6Q_30p0,Pop music,0.4297204913331907,0.4484396213619276,Hip hop music,-0.01871913002873693,2.0
genre,E2,V2A,1754,5Vn1clNvZmY_140p0,Rock music,0.4443031220395835,0.4254168369717154,Blues,0.018886285067868103,1.0
genre,E2,V2A,1755,RPZVgieleho_30p0,Classical music,0.4758793699513121,0.4377924256896797,Jazz,0.038086944261632394,2.0
genre,E2,V2A,1756,35S7oQBSVHk_50p0,Classical music,0.5116584370815256,0.39060988225183424,Jazz,0.12104855482969135,1.0
genre,E2,V2A,1757,MFMWJCuxYmY_470p0,Funk,0.436398894666853,0.4372506399928847,Reggae,-0.0008517453260317165,1.0
genre,E2,V2A,1758,6ddA-5tuX5w_30p0,Pop music,0.42228443437763447,0.42959697300440974,Country,-0.007312538626775278,2.0
genre,E2,V2A,1759,b2aX51y1i7c_90p0,Funk,0.40462869823584957,0.430166029789007,Electronic music,-0.025537331553157405,105.0
genre,E2,V2A,1760,mTCKkcrwFXc_410p0,Funk,0.3943763397367824,0.43356404451359576,Rock music,-0.03918770477681338,32.0
genre,E2,V2A,1761,M4OtSxglTb8_120p0,Classical music,0.5031559183429231,0.42661029373953285,Country,0.0765456246033902,1.0
genre,E2,V2A,1762,0DP4dgvGYiI_30p0,Electronic music,0.4316660629428336,0.4249897671432286,Pop music,0.006676295799604992,1.0
genre,E2,V2A,1763,XUwAjbrHPa8_60p0,Reggae,0.4405896310486169,0.43146794932483545,Funk,0.009121681723781472,2.0
genre,E2,V2A,1764,H7yqzAenmaw_20p0,Funk,0.3645895266373953,0.43833420877391105,Country,-0.07374468213651575,46.0
genre,E2,V2A,1765,Sl7g49wdasA_370p0,Blues,0.4375177984971427,0.45525381688698574,Country,-0.017736018389843067,5.0
genre,E2,V2A,1766,LJ60YQdfm5g_290p0,Hip hop music,0.4460574679002453,0.42865077856675826,Reggae,0.017406689333487047,2.0
genre,E2,V2A,1767,0vcOlfyGp-o_30p0,Country,0.41562143803207907,0.42826124166332186,Rock music,-0.012639803631242785,3.0
genre,E2,V2A,1768,GOBa_Is1h6o_30p0,Country,0.4586897360376595,0.4235695278899208,Blues,0.035120208147738696,1.0
genre,E2,V2A,1769,59daCHKaSj8_30p0,Funk,0.4201386876382084,0.4447385329953849,Hip hop music,-0.02459984535717652,3.0
genre,E2,V2A,1770,9K9Rw2EmWdk_30p0,Country,0.4573709436092255,0.4312595887819186,Blues,0.026111354827306865,1.0
genre,E2,V2A,1771,NmM7VrzT7Ac_50p0,Hip hop music,0.45096272747136773,0.4391982665289991,Reggae,0.011764460942368604,4.0
genre,E2,V2A,1772,3gTEHurU3lA_120p0,Rock music,0.4562456257720582,0.41200716952989436,Blues,0.044238456242163826,1.0
genre,E2,V2A,1773,R8BPoQtAqks_40p0,Country,0.4380687550916399,0.45799702147681937,Classical music,-0.01992826638517947,45.0
genre,E2,V2A,1774,S-098lt9Cto_30p0,Country,0.43271265200148823,0.45825679668526875,Classical music,-0.025544144683780523,54.0
genre,E2,V2A,1775,ZTUGvfUyzPU_30p0,Reggae,0.37972463630438336,0.44507250310937707,Rock music,-0.06534786680499372,217.0
genre,E2,V2A,1776,2e1kGhp7-YU_30p0,Electronic music,0.44036461564426194,0.4429741248472057,Rock music,-0.0026095092029437827,3.0
genre,E2,V2A,1777,07JhQbea9E8_110p0,Rock music,0.43355035890056615,0.3951556592740947,Pop music,0.03839469962647146,1.0
genre,E2,V2A,1778,6d7IsRUCZLg_30p0,Jazz,0.40276533395536107,0.44808380056990826,Reggae,-0.04531846661454719,7.0
genre,E2,V2A,1779,-1s2ecnv7SA_30p0,Pop music,0.4223021112218647,0.4470766875865365,Hip hop music,-0.02477457636467184,9.0
genre,E2,V2A,1780,HIagx2NSF_4_310p0,Hip hop music,0.4499896365357092,0.4304433382951208,Reggae,0.0195462982405884,1.0
genre,E2,V2A,1781,6W0y3xU95to_30p0,Jazz,0.3773166188582051,0.45838677803962524,Electronic music,-0.08107015918142013,32.0
genre,E2,V2A,1782,2iC8Tt3qL68_30p0,Blues,0.4360066359564174,0.4370198833912658,Country,-0.0010132474348483744,2.0
genre,E2,V2A,1783,9S7qS2lBp1k_140p0,Jazz,0.4316647926283209,0.45958579291672585,Country,-0.02792100028840494,52.0
genre,E2,V2A,1784,8JKdj3Hu6qw_90p0,Reggae,0.40913082116574356,0.4278215448587072,Electronic music,-0.01869072369296365,12.0
genre,E2,V2A,1785,-mF4FOjNEkc_200p0,Blues,0.41846902970348165,0.4725802662702131,Classical music,-0.05411123656673145,67.0
genre,E2,V2A,1786,2eD0MHG3NRg_30p0,Electronic music,0.3990329194399048,0.44476566161793996,Rock music,-0.045732742178035135,30.0
genre,E2,V2A,1787,FvskAkEYUDs_110p0,Rock music,0.4519925732408683,0.4283569046143201,Blues,0.0236356686265482,1.0
genre,E2,V2A,1788,8JZ5JzHkm-4_70p0,Hip hop music,0.448711530511207,0.43061363634394545,Reggae,0.01809789416726154,1.0
genre,E2,V2A,1789,KQ862FoG0d0_90p0,Funk,0.42575084134613705,0.4264130127750031,Pop music,-0.000662171428866043,7.0
genre,E2,V2A,1790,U5XJRm-pGZM_30p0,Jazz,0.44040860997703135,0.4371235193622447,Blues,0.0032850906147866565,1.0
genre,E2,V2A,1791,2q_WOWsa3PQ_20p0,Pop music,0.43016948488238566,0.4321979295070481,Hip hop music,-0.002028444624662451,4.0
genre,E2,V2A,1792,9bdKWc6Y0tg_30p0,Blues,0.4340919187070916,0.44115562495040583,Country,-0.0070637062433142606,1.0
genre,E2,V2A,1793,4KVRmIA6FGg_80p0,Hip hop music,0.4482223555313256,0.42287690617102575,Reggae,0.025345449360299865,1.0
genre,E2,V2A,1794,2-g3icpY9ZY_200p0,Pop music,0.4276498924640091,0.42364682919808494,Country,0.004003063265924145,2.0
genre,E2,V2A,1795,3-PMmEpjyJ8_30p0,Electronic music,0.41370456717257,0.4490699736940549,Rock music,-0.0353654065214849,8.0
genre,E2,V2A,1796,1VaELFfZa-Q_30p0,Blues,0.42763182371935876,0.4535634975135232,Rock music,-0.025931673794164445,5.0
genre,E2,V2A,1797,9rM7zgTc8tY_30p0,Blues,0.43969299746739593,0.457574127998159,Country,-0.017881130530763067,3.0
genre,E2,V2A,1798,ClWoQiFJpMc_30p0,Country,0.46043188093339044,0.43341202211837293,Blues,0.027019858815017506,1.0
genre,E2,V2A,1799,ardKGgpb_-g_30p0,Country,0.42947924892952893,0.4407522629886779,Rock music,-0.011273014059148989,2.0
genre,E2,V2A,1800,G67gc-ZWVYc_280p0,Classical music,0.5208200912272164,0.3711270247896221,Jazz,0.14969306643759428,1.0
genre,E2,V2A,1801,PZ2xUs1IbEU_240p0,Reggae,0.45213957404813626,0.431516778851279,Hip hop music,0.02062279519685728,1.0
genre,E2,V2A,1802,0eJhIdsEdnU_30p0,Jazz,0.38906077822976304,0.4420242568745991,Hip hop music,-0.05296347864483608,24.0
genre,E2,V2A,1803,l8LDjvnfFRA_80p0,Reggae,0.45569222803208553,0.44190497540289836,Hip hop music,0.013787252629187174,1.0
genre,E2,V2A,1804,Kr3tiGXltzQ_180p0,Hip hop music,0.44162461401190556,0.4352081527546084,Reggae,0.006416461257297168,2.0
